gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AvgMonthlyCharge,HighCharge,LowTenureHighCharge
0,0,1,0,-1.2861451872261143,1,0,1,0,0,0,0,0,0,0,1,2,0.13122596785703866,-0.9813243458005337,-0.8134504808248159,0,0
0,0,1,0,0.3030813470805062,1,0,2,1,1,1,1,1,1,2,0,3,-1.5245920529601795,-0.6687836659929409,-1.3189525584107349,0,0
0,0,0,0,-1.0008993990172337,1,0,0,0,0,0,2,0,0,0,0,2,-0.5181469971775976,-0.832206645373456,-0.45723019564871836,0,0
0,1,0,0,-0.7971524074394618,1,0,1,0,0,2,0,0,0,0,1,2,0.3089316130199696,-0.5983559869671844,0.2563400785204239,0,0
0,0,0,0,-1.2861451872261143,0,1,0,0,0,2,2,0,0,0,0,3,-0.9665631111401342,-0.9958493679022574,-1.3541890561023369,0,0
0,1,0,0,-0.6341548141772443,1,0,2,1,1,1,1,1,1,1,0,3,-1.473107239875592,-0.8663327563023172,-1.3405546996909015,0,0
0,0,1,0,-0.6749042124927986,1,0,1,0,2,0,0,2,2,0,1,0,0.9848773848079415,-0.36947152371218284,0.8709379102438909,1,0
1,0,0,0,-1.2861451872261143,1,0,0,2,0,0,0,0,0,0,1,3,-0.47330538578134396,-0.9893229963981547,-1.111224824850561,0,0
0,0,1,1,-0.43040782259947247,1,2,1,0,0,0,0,0,0,0,1,0,0.35875562568247366,-0.3018126083548337,0.35627059561745367,0,0
0,1,0,0,-0.6749042124927986,1,2,1,0,0,0,0,2,2,0,1,2,1.0347013974704455,-0.33956448123041855,1.0019239743095143,1,0
0,0,1,1,0.506828338658278,1,2,1,2,2,0,0,2,2,0,1,2,1.33364547344547,1.067538794506022,1.4238051347465401,1,0
0,0,1,1,-1.2046463905950056,1,0,1,0,0,0,0,0,0,0,1,2,0.15115557292204007,-0.9236417693753821,-0.3037982381653676,0,0
0,0,0,0,-0.715653610808353,1,2,1,0,2,0,0,2,2,0,1,2,1.167565431237123,-0.38975381629900757,0.9523350180201591,1,0
0,0,1,0,-0.30815962765280935,1,2,1,0,0,2,2,2,2,0,1,0,1.327002271757136,0.11631465420432231,1.2885267832267406,1,0
0,1,0,0,-1.2861451872261143,1,0,1,0,2,0,0,0,2,0,1,2,0.6975589117875013,-0.973831104443971,-0.5344915486468513,0,0
1,0,1,0,0.5883271352893868,1,0,2,1,1,1,1,1,1,1,0,0,-1.498019246206844,-0.5972133225960956,-1.2987313113988237,0,0
1,1,1,0,-1.1231475939638966,1,2,1,0,0,2,0,0,0,0,1,0,0.4949412602933183,-0.8604656142430731,-0.06574237522170877,0,0
0,0,1,0,1.5663126948626918,1,0,0,2,2,2,2,2,2,1,1,0,0.6576997016574979,1.645551171758284,0.806265612998983,0,0
1,0,0,0,-1.2046463905950056,0,1,0,0,0,0,0,0,0,0,0,2,-1.3369216052647475,-0.9822033183936789,-1.393865033259613,0,0
0,0,1,1,-1.2861451872261143,1,0,1,0,0,0,0,0,0,0,1,2,0.15945957503245742,-0.9809507824484468,-0.7995434372851521,0,0
1,0,1,1,0.7105753302360499,1,2,0,0,0,2,2,2,0,1,1,2,0.15447717376620732,0.5011508297981051,0.2669840424752336,0,0
1,0,0,0,-1.163896992279451,1,0,2,1,1,1,1,1,1,0,1,2,-1.488054443674343,-0.9871475392301204,-1.5770289772908337,0,0
0,1,0,0,0.4253295420271693,1,0,1,2,2,0,2,2,2,0,1,1,1.433293498770478,1.0103176786922716,1.479947426534307,1,0
0,0,0,0,-1.0823981956483424,1,0,2,1,1,1,1,1,1,0,0,1,-1.5046624478951778,-0.954691476228235,-1.335957973815046,0,0
0,0,0,0,0.22158255044939748,1,2,0,0,2,0,2,0,2,0,0,1,0.10465316110370325,0.15578052363654038,0.28717769650505687,0,0
1,1,1,0,0.09933435550273437,1,2,1,0,0,2,0,0,0,1,1,0,0.5514084746441559,0.22563687047675246,0.6173843288459004,0,0
1,0,1,0,0.506828338658278,1,2,1,0,2,0,0,0,0,0,0,0,0.5447652729558223,0.6478074069643761,0.7444229387078689,0,0
1,0,0,0,-0.9194006023861249,1,2,2,1,1,1,1,1,1,2,0,0,-1.3053663972451615,-0.9010521737315513,-1.1931053325359622,0,0
0,0,1,0,1.2810669066538112,1,2,2,1,1,1,1,1,1,2,0,1,-1.3286176031543302,-0.31512904314098295,-1.1437333257220108,0,0
0,0,0,0,-0.06366323775948311,1,2,1,2,2,0,0,2,2,0,0,2,1.307072666692134,0.3971903463438604,1.336414838130289,1,0
0,0,0,0,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,0,3,-1.4648032377651747,-1.0024416623508463,-1.5996074715081707,0,0
0,0,1,0,1.607062093178246,1,2,1,0,2,2,2,2,2,1,1,2,1.469831108056314,2.5525190419951245,1.6936835368313574,1,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,0,1,2,-0.6427070288338578,-0.9915643765106747,-1.1946670860885447,0,0
0,0,0,0,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,1,3,-1.5113056495835118,-1.0030569431660479,-1.6225131902793817,0,0
0,1,1,0,0.5883271352893868,1,2,1,2,0,0,0,0,0,0,0,2,0.5098884640920691,0.6697817217930053,0.6665929935275055,0,0
0,1,0,0,1.5663126948626918,1,2,1,0,2,2,0,2,2,1,1,2,1.358557479776722,2.294167022554931,1.4770077766595386,1,0
1,0,0,1,-0.1044126360750375,1,0,0,0,2,2,0,2,0,1,0,1,-0.016585269708390134,-0.1634403478789557,0.09562683017685855,0,0
1,0,1,0,1.5663126948626918,1,0,0,2,2,2,2,2,2,2,1,0,0.7008805126316681,1.6454632744989692,0.8061747172895735,0,0
0,0,0,0,-1.2046463905950056,1,0,1,0,0,0,0,0,0,0,1,2,0.1611203754545408,-0.9237955895791825,-0.30666145301176895,0,0
0,0,1,0,-0.43040782259947247,1,0,0,0,2,2,0,0,0,0,1,3,-0.34210215243674985,-0.49358245386428046,-0.2645312917004341,0,0
1,1,0,0,1.4033151016004741,1,2,0,2,2,0,2,0,0,2,1,0,-0.014924469286306759,0.8562337831139241,0.10364445266623967,0,0
0,1,1,0,1.0773199150760393,1,2,1,2,2,2,2,0,0,1,1,2,0.9649477797429397,1.3984719758251773,1.0492207546798173,1,0
1,1,1,0,1.607062093178246,1,2,1,2,2,2,2,2,2,2,1,0,1.6956999654596656,2.682211448113694,1.8259629421030679,1,0
1,0,1,1,-0.8379018057550162,1,2,2,1,1,1,1,1,1,2,1,0,-1.3618336115959995,-0.8931194460784161,-1.26281789221278,0,0
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,0,0,3,-0.6842270393859445,-0.9921137343813905,-1.2151186207056976,0,0
1,0,1,1,1.2810669066538112,1,2,1,2,2,2,0,0,0,0,1,2,0.8902117607491835,1.6079311447716707,1.059092028721697,1,0
1,0,0,0,-0.6341548141772443,1,0,0,0,0,0,2,0,0,0,0,3,-0.44839337945009194,-0.6158695158856018,-0.304525403840644,0,0
1,0,1,1,-0.7564030091239073,1,2,0,2,2,0,0,0,2,0,0,3,0.13952996996745598,-0.5964661958919222,0.11919403514299866,0,0
1,0,1,0,0.4660789403427237,1,0,0,0,2,2,2,2,0,1,1,2,0.19765798474037738,0.4169013067451407,0.4220585388956795,0,0
1,0,1,0,1.0365705167604848,0,1,0,0,0,0,0,2,2,1,1,1,-0.6642974343209428,0.17030554573826415,-0.4499955134218147,0,0
1,0,0,0,-0.1044126360750375,1,2,1,2,2,0,0,0,2,0,1,1,0.9732517818533569,0.16606450297633868,0.8870352471683594,1,0
0,0,0,0,-0.38965842428391806,1,0,2,1,1,1,1,1,1,1,1,1,-1.5063232483172613,-0.8015085275578612,-1.289698550276248,0,0
1,1,0,0,-0.6749042124927986,1,2,1,0,0,0,0,0,0,0,1,0,0.3139140142862202,-0.45728088576738507,0.486352816925572,0,0
0,0,1,1,-0.7971524074394618,1,0,0,2,0,0,2,0,0,1,0,0,-0.36037095707966815,-0.7035250577370036,-0.30298017678068156,0,0
0,0,0,0,0.3030813470805062,1,0,0,0,0,2,0,0,0,1,1,3,-0.48991339000217865,-0.12230443051976192,-0.3265443352029815,0,0
0,0,1,1,0.01783555887162562,1,2,0,0,0,2,2,2,2,1,1,2,0.4700292539620663,0.10088868519462467,0.4947259158041242,0,0
0,0,0,0,0.3845801437116149,1,0,0,0,2,0,0,0,0,0,1,2,-0.5131645959113473,-0.09839637598621344,-0.3602634983920743,0,0
0,0,0,0,-0.9194006023861249,1,2,1,0,0,0,0,0,0,0,1,3,0.35709482526039027,-0.6700142276233442,0.3707305581167273,0,0
0,0,1,1,1.3625657032849199,1,2,1,0,2,2,0,2,2,1,1,1,1.2439622506529624,1.8956408488229126,1.2892481048609985,1,0
0,0,1,0,-0.26741022933725495,1,0,1,0,0,0,2,0,2,0,0,1,0.6942373109433345,-0.046317249842362296,0.7204146154616458,0,0
0,0,1,1,1.607062093178246,1,2,1,2,2,2,2,2,2,2,1,2,1.6774311608167476,2.6911110456192886,1.8350400615769822,1,0
1,0,0,0,1.5663126948626918,1,0,2,1,1,1,1,1,1,2,1,1,-1.498019246206844,-0.4160790454637054,-1.325693251202437,0,0
0,0,1,1,-1.1231475939638966,0,1,0,0,2,0,2,0,0,0,0,2,-1.0213695250688886,-0.9397489421447671,-1.0495975338708738,0,0
0,0,0,0,-0.30815962765280935,0,1,0,2,2,2,0,2,2,1,0,2,-0.13118049883214955,-0.3347301319681201,-0.0031292153938098292,0,0
0,1,1,0,0.3845801437116149,1,2,1,2,0,2,0,2,2,1,1,0,1.3353062738675532,1.009636474932584,1.5583377695806029,1,0
0,0,1,0,0.7105753302360499,1,0,2,1,1,1,1,1,1,1,1,0,-1.4996800466289273,-0.5971473996516098,-1.3364483523481632,0,0
0,0,1,1,1.5663126948626918,1,0,0,2,2,2,2,2,2,2,0,1,0.739078922339588,1.7697499991696959,0.9347012503947028,0,0
1,0,1,1,0.9143223218138218,1,0,1,0,2,0,2,0,0,0,0,2,0.47833325607248367,0.8511137677588532,0.5350944953522169,0,0
0,0,0,0,-1.163896992279451,1,2,1,2,0,0,0,0,0,0,1,2,0.5032452624037357,-0.8710572339904724,0.1516983408278604,0,0
1,1,1,0,1.158818711707148,1,2,0,0,2,0,0,0,2,1,0,0,-0.031532473507141445,0.703512295054951,0.11816310187111466,0,0
1,0,1,1,1.5255632965471373,1,0,1,0,2,2,2,2,2,1,1,2,1.3668614818871392,2.273577089560506,1.5035643664069294,1,0
1,0,1,1,0.9550717201293761,1,2,1,2,2,2,2,2,2,2,0,3,1.6890567637713318,1.874875121309858,1.8289308475736807,1,0
0,0,0,0,-1.0008993990172337,1,2,1,0,0,2,0,2,2,0,1,2,1.1509574270162883,-0.6510284196114084,1.0416400525150598,1,1
1,0,1,1,1.607062093178246,1,2,1,2,0,2,0,2,2,2,1,0,1.3469318768221374,2.303088594375355,1.439277652514314,1,0
1,0,1,1,1.1180693133915935,1,0,1,0,2,2,0,2,0,1,0,2,0.8619781535737647,1.3850676437797134,0.9838303813305741,1,0
1,0,1,0,-0.1859114327061462,1,0,0,2,0,0,2,0,0,1,0,3,-0.35372775539133416,-0.38472169820325147,-0.3320072514304059,0,0
1,0,1,1,-0.6749042124927986,1,2,0,2,2,0,2,2,2,0,0,2,0.6610213025016651,-0.39711521176659836,0.749864825310346,0,0
1,0,0,0,-0.4711572209150268,1,2,1,2,0,2,0,2,2,0,0,3,1.2904646624712994,-0.038164779040940795,1.3529991734743805,1,0
0,1,1,0,0.3845801437116149,1,2,1,0,0,0,0,2,2,0,1,2,0.9981637881846089,0.7219267708813424,1.0601574109901253,1,0
0,0,1,0,-1.2046463905950056,1,0,2,1,1,1,1,1,1,0,1,3,-1.5079840487393448,-0.987345308063578,-1.4895782152678883,0,0
0,1,0,0,-0.9601500007016792,1,2,1,0,0,0,0,0,0,0,1,2,0.31723561513038695,-0.737870911814151,0.09672461577695339,0,0
1,0,1,0,1.0773199150760393,1,2,1,2,2,2,2,2,0,0,1,2,1.3867910869521407,1.736436937889494,1.4686135578955646,1,0
1,0,1,1,-1.041648797332788,0,1,0,2,2,2,0,0,0,2,0,3,-0.8785406887697104,-0.8885707629088899,-0.7962711917464076,0,0
1,0,1,1,-0.1044126360750375,1,0,2,1,1,1,1,1,1,2,0,3,-1.4531776348105903,-0.698756631419191,-1.1901017757804577,0,0
0,0,0,0,0.832823525182713,1,0,1,2,2,2,2,0,2,2,0,3,1.1459750257500378,1.3722566182346227,1.3453832147920333,1,0
1,0,0,0,1.4848138982315828,1,2,0,2,2,2,2,0,2,1,1,1,0.45176044931914777,1.3424594473270015,0.5623885291227083,0,0
0,0,1,1,0.9958211184449305,1,0,2,1,1,1,1,1,1,2,0,0,-1.5113056495835118,-0.4984827260710648,-1.2828202525417898,0,0
0,0,1,0,1.1995681100227022,1,2,2,1,1,1,1,1,1,2,0,0,-1.373459214550584,-0.38898471528000556,-1.2056914371297909,0,0
1,0,1,1,1.3625657032849199,1,0,0,2,2,2,2,2,0,1,1,2,0.335504419773305,1.1915178787691478,0.5067662854730249,0,0
1,0,1,1,0.058584957187179994,1,2,1,0,0,2,0,0,2,0,1,1,0.8320837459762621,0.3494621345360779,0.953912707833482,1,0
0,0,0,1,-1.2861451872261143,1,0,0,2,0,0,0,0,0,0,0,3,-0.45835818198259265,-0.989125227564697,-1.103862272388386,0,0
1,0,1,0,1.1180693133915935,1,2,1,0,0,2,0,2,2,2,0,1,1.2007814396787924,1.6549122298752796,1.313200669984524,1,0
0,0,1,1,-0.38965842428391806,1,0,0,2,2,2,2,0,0,1,1,3,0.04154274506453126,-0.3375428442661847,0.14968045607896774,0,0
1,0,0,0,1.3625657032849199,1,0,1,0,2,2,0,2,2,0,0,2,1.1459750257500378,1.9375458672011086,1.335816554431041,1,0
0,1,0,0,-0.7971524074394618,1,2,1,0,0,0,0,2,2,0,1,2,0.9981637881846089,-0.44468960337058056,1.0735834018218506,1,0
1,0,1,1,1.607062093178246,1,0,2,1,1,1,1,1,1,2,0,0,-1.4847328428301763,-0.39584070150653783,-1.313487700634118,0,0
0,0,1,1,1.2403175083382567,1,2,1,2,0,0,0,2,2,1,1,1,1.1509574270162883,1.7620589889796756,1.285286001587407,1,0
1,0,1,1,1.607062093178246,0,1,0,2,2,2,2,2,2,2,1,1,-0.006620467175889416,1.0626385222992378,0.17408408633538056,0,0
1,0,1,1,1.1995681100227022,1,2,1,2,2,2,2,2,2,2,0,0,1.679091961238831,2.1346774455287405,1.776882460827712,1,0
1,1,1,0,-0.6749042124927986,1,0,1,0,0,2,2,0,2,0,1,2,0.8819077586387661,-0.33479605491260606,1.0228086002479717,1,0
0,0,1,0,1.5663126948626918,1,2,1,2,0,2,0,2,2,1,1,1,1.2987686645817167,2.245955375820919,1.4271514800483907,1,0
0,0,0,0,-1.163896992279451,1,0,1,0,0,0,0,2,0,0,1,2,0.4650468526958157,-0.8783966551432345,0.042405339833795366,0,0
0,0,1,0,-0.715653610808353,1,0,1,0,0,0,0,2,2,0,0,2,0.7689733299370907,-0.4004772819353787,0.9024332735543059,0,0
0,0,0,0,-0.4711572209150268,0,1,0,2,0,0,2,0,0,2,0,3,-0.9931359178934696,-0.6730466830696948,-0.7956762380120904,0,0
1,0,1,1,-0.5119066192305812,0,1,0,2,0,2,2,0,0,2,1,1,-0.8503070815942914,-0.6488749367582027,-0.6554088123642655,0,0
1,0,1,1,0.5883271352893868,1,2,0,0,2,0,0,0,0,0,0,2,-0.35704935623550116,0.10387719201131812,-0.2112209581317225,0,0
0,0,1,1,1.607062093178246,0,1,0,2,2,2,2,2,2,2,0,0,-0.018246070130473507,0.9783670249314449,0.08813160934164775,0,0
1,0,0,0,-0.5934054158616899,1,0,0,2,0,2,2,2,0,0,1,2,0.11129636279203675,-0.44038263766416924,0.29700326509305447,0,0
0,0,0,0,-0.3489090259683637,1,2,2,1,1,1,1,1,1,1,0,0,-1.341904006530998,-0.7456278449486571,-1.149346485376934,0,0
1,0,1,0,0.9550717201293761,1,2,1,0,2,0,2,2,2,1,1,2,1.4033990911729755,1.639925747162155,1.5220286607293332,1,0
0,0,0,0,-1.1231475939638966,1,0,1,0,2,0,2,0,2,0,1,2,0.8088325400670935,-0.8087161028216514,0.5764358117568902,0,0
0,0,1,1,-0.6341548141772443,1,2,2,1,1,1,1,1,1,0,0,3,-1.3585120107518325,-0.8314814929841112,-1.1963941045673265,0,0
0,1,0,0,-0.7971524074394618,1,0,1,0,0,2,0,2,2,0,1,2,1.0579526033796138,-0.46861963221895775,0.9463164235471109,1,0
1,0,1,1,1.0773199150760393,1,2,1,0,0,2,0,2,2,2,1,1,1.1459750257500378,1.564531872985128,1.2552904174822497,1,0
1,1,1,0,-0.14516203439059186,1,2,1,0,2,2,0,0,2,0,1,2,1.0263973953600283,0.1948508554018429,1.0527656873467905,1,0
0,0,1,1,-0.1859114327061462,1,2,0,0,0,0,0,0,0,0,0,3,-0.501538992956763,-0.39184137620772735,-0.35028669202615076,0,0
0,0,0,0,0.5475777369738324,1,2,0,2,0,2,0,2,2,2,0,3,0.4716900543841497,0.5677989266733374,0.5605271286589518,0,0
1,1,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,0,0,1,2,-0.6742622368534436,-0.9704470599603623,-0.9195257737057819,0,0
0,1,0,0,-1.2861451872261143,0,1,0,0,0,0,0,0,0,0,1,3,-1.3053663972451615,-1.0003321281272979,-1.5210735785783036,0,0
1,0,0,0,-0.8379018057550162,1,0,0,0,0,0,0,0,0,0,1,0,-0.6510110309442751,-0.7835774866576997,-0.6354277379573535,0,0
0,0,1,1,0.7513247285516043,1,0,2,1,1,1,1,1,1,2,0,3,-1.4963584457847605,-0.559505398350168,-1.2941873999255513,0,0
1,0,0,0,1.1180693133915935,0,1,0,2,2,2,0,0,0,2,0,0,-0.8436638799059574,0.05390760009101545,-0.6409736370797652,0,0
1,0,1,1,-0.6749042124927986,1,0,2,1,1,1,1,1,1,0,0,2,-1.4897152440964267,-0.8616082786141619,-1.2845094746302488,0,0
1,0,1,1,1.5255632965471373,1,2,0,0,2,2,2,2,2,2,1,1,0.6958981113654179,1.595295913745209,0.7922657534180207,0,0
0,0,1,1,0.09933435550273437,1,0,2,1,1,1,1,1,1,2,1,3,-1.4996800466289273,-0.6866927325782737,-1.269519702787324,0,0
1,0,1,0,0.1808331521338431,1,2,1,0,0,2,2,2,0,2,0,3,0.9732517818533569,0.5094131721736695,1.0387266058292475,1,0
0,0,1,1,0.8735729234982674,1,2,0,0,2,2,2,2,2,0,1,2,0.7042021134758353,0.9766310540599832,0.7500433114306415,0,0
0,1,1,0,1.607062093178246,1,2,0,2,2,2,2,2,2,2,0,1,0.8005285379566761,1.780165824398466,0.9059240423396445,0,0
0,0,0,0,-1.2861451872261143,1,2,1,0,2,0,0,0,0,0,1,3,0.4700292539620663,-0.9768415855754933,-0.6465659583488488,0,0
0,1,0,0,-0.38965842428391806,1,2,1,0,0,2,0,0,0,0,1,3,0.4766724556503998,-0.20503772584955077,0.5607563018837395,0,0
0,0,1,1,0.4253295420271693,1,2,1,0,0,2,0,0,2,0,1,0,0.9151237670804355,0.7634582259074515,1.062215535826862,1,0
1,0,0,1,1.5255632965471373,1,2,0,2,2,0,2,0,0,1,0,0,-0.0016380659096388228,0.9886949529009006,0.15613661188956557,0,0
0,0,0,0,-1.0823981956483424,0,1,0,0,0,0,0,2,2,0,0,1,-0.6642974343209428,-0.8803523691629825,-0.5452432125598689,0,0
1,0,1,0,0.3845801437116149,0,1,0,0,0,0,0,0,0,0,1,1,-1.3252960023101632,-0.5294445356646033,-1.1066398761596459,0,0
0,0,0,0,-1.163896992279451,1,2,1,0,0,0,0,2,0,0,1,2,0.6859333088329173,-0.8702661586566417,0.16347842476734017,0,0
1,0,1,0,1.607062093178246,1,2,0,2,2,2,2,0,2,2,1,0,0.5746596805533245,1.616742845017951,0.7392412336297649,0,0
1,0,1,1,-1.2861451872261143,1,0,1,0,0,0,0,0,0,0,1,2,0.19931878516246077,-0.9804233988925598,-0.7799099640526853,0,0
1,0,0,0,-0.9194006023861249,1,2,1,0,2,0,0,0,0,0,0,2,0.4932804598712345,-0.661246476006721,0.4300771931148657,0,0
1,0,0,0,0.8735729234982674,1,2,1,0,2,0,0,0,0,0,1,0,0.4932804598712345,0.8817899112596196,0.6216522955649951,0,0
0,0,1,0,1.5663126948626918,1,2,2,1,1,1,1,1,1,2,1,1,-1.3535296094855822,-0.25001914830375466,-1.1539685322004105,0,0
1,0,0,0,0.3845801437116149,1,2,2,1,1,1,1,1,1,1,0,2,-1.326956802732247,-0.5941808671497448,-1.2187333105450082,0,0
1,0,1,1,0.7920741268671586,1,2,1,0,0,2,2,0,2,2,1,0,1.0380229983146123,1.1815195655221216,1.1394472658665251,1,0
1,0,0,0,-1.2046463905950056,1,0,0,0,0,0,0,2,0,0,0,1,-0.38528296341092017,-0.9286958617859669,-0.3978752974042706,0,0
0,1,1,0,1.5255632965471373,1,2,1,0,2,0,2,2,2,1,1,0,1.3469318768221374,2.150630798094326,1.3746332833838644,1,0
1,0,1,0,1.3218163049693654,1,2,1,0,2,0,0,2,0,0,1,0,0.8918725611712669,1.5992952390440196,1.0038852801248492,1,0
0,1,1,0,1.607062093178246,1,2,2,1,1,1,1,1,1,2,0,0,-1.351868809063499,-0.22991265023555896,-1.1442498508871362,0,0
0,0,1,0,1.158818711707148,1,0,1,2,2,0,2,0,2,1,0,0,0.9533221767883555,1.5640704123737268,1.1516121324220037,1,0
0,0,0,0,0.1808331521338431,1,0,1,0,2,2,0,0,0,1,0,2,0.49992366155956847,0.3152261520330736,0.6582419502255015,0,0
1,1,1,0,0.14008375381828872,1,2,1,0,2,0,0,2,2,0,1,2,1.0463270004250296,0.49849193770384087,1.0972977063632534,1,0
0,0,1,0,0.01783555887162562,1,2,1,0,2,2,0,2,2,0,1,2,1.308733467114218,0.4868455508446674,1.339927689958647,1,0
0,0,0,0,-1.2861451872261143,1,2,1,0,0,0,0,2,0,0,1,2,0.651056499969164,-0.9744463852591727,-0.5573972674180626,0,0
0,0,0,0,-1.2046463905950056,1,0,1,0,0,2,2,0,0,0,0,1,0.5015844619816519,-0.9160166821298477,-0.1618645879223268,0,0
1,1,1,0,0.09933435550273437,1,2,1,0,0,2,0,2,2,0,1,2,1.1891558367242079,0.49910721851904255,1.1829828806469382,1,0
0,0,0,0,-1.2453957889105598,1,2,1,0,0,0,0,0,0,0,1,2,0.3504516235720563,-0.9385403548291925,-0.1276423533296244,0,0
1,0,0,0,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,0,3,-1.4847328428301763,-1.0027053541287898,-1.609424208124404,0,0
0,0,1,1,1.607062093178246,1,2,1,0,2,2,2,0,2,2,1,0,1.117741418574619,2.121668651150192,1.254238891090518,1,0
1,0,0,0,-0.5934054158616899,1,0,1,0,0,0,2,0,0,0,1,0,0.36207722652664087,-0.4081902664402275,0.42315694178412355,0,0
0,0,0,0,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,1,0,-1.519609651693929,-1.003166814740191,-1.6266034972028123,0,0
0,0,1,1,1.5255632965471373,1,0,2,1,1,1,1,1,1,2,0,0,-1.501340847051011,-0.40568519454976376,-1.3061193082585272,0,0
1,1,0,0,-0.8786512040705705,1,2,1,0,2,2,2,2,2,0,1,2,1.5412455262059035,-0.49169266278901835,1.2844679402027206,1,1
0,1,0,0,-1.2046463905950056,1,0,0,0,0,0,0,0,0,0,0,2,-0.6642974343209428,-0.9557682176548379,-0.9018011103709161,0,0
0,0,1,1,-1.1231475939638966,1,0,1,0,0,0,0,2,0,0,1,2,0.5264964683129039,-0.8551258557397163,0.0005205969378665749,0,0
1,0,0,0,0.01783555887162562,0,1,0,0,2,0,0,2,0,1,1,2,-0.860271884126792,-0.4363393637357014,-0.6817425978903517,0,0
1,0,0,0,-0.022913839443928746,1,2,1,0,0,0,0,0,2,0,1,0,0.6859333088329173,0.15929641400912106,0.7003349269284418,0,0
0,0,1,1,0.6290765336049412,1,0,2,1,1,1,1,1,1,2,0,0,-1.488054443674343,-0.5601646277950268,-1.255554226291611,0,0
0,0,0,0,-1.2861451872261143,1,0,1,0,0,0,0,2,0,0,0,2,0.4334916446762297,-0.977325020501723,-0.6645633088119434,0,0
0,0,0,1,-0.5934054158616899,1,2,0,2,0,0,0,0,2,0,0,2,-0.006620467175889416,-0.49887826373798005,0.0677738539315354,0,0
0,0,1,0,-0.26741022933725495,1,2,2,1,1,1,1,1,1,1,0,3,-1.295401594712661,-0.7109963247787375,-1.1125276633520984,0,0
0,1,1,1,0.9550717201293761,1,0,0,2,0,0,2,2,2,2,1,1,0.25246439866913156,0.7833889294570181,0.40317902165284175,0,0
1,1,0,0,0.09933435550273437,1,0,0,0,0,2,2,2,2,1,1,2,0.2657508020457995,0.07445358445578373,0.3047030884769861,0,0
1,1,1,0,-0.5119066192305812,1,2,1,0,2,0,2,2,2,0,0,2,1.3967558894846415,-0.05704071547873318,1.4429575946596476,1,0
0,0,1,1,1.0365705167604848,1,2,2,1,1,1,1,1,1,1,1,1,-1.345225607375165,-0.3533204023131404,-1.1107949959874208,0,0
0,0,1,1,0.01783555887162562,1,2,2,1,1,1,1,1,1,2,1,3,-1.345225607375165,-0.6862752205965297,-1.229073785503284,0,0
1,0,1,1,-1.0823981956483424,1,0,1,0,2,0,0,0,2,0,1,1,0.6161796911054113,-0.801750245020976,0.29081552258933874,0,0
0,1,0,0,-1.163896992279451,1,0,1,0,0,0,0,2,0,0,1,2,0.4600644514295651,-0.8829453383127608,-0.02533014281821457,0,0
0,0,0,1,0.6290765336049412,1,0,1,0,2,2,2,2,0,2,1,3,1.0131109919833603,1.0222497316442174,1.1489452199947718,1,0
1,0,0,0,1.2403175083382567,1,0,2,1,1,1,1,1,1,1,0,3,-1.4780896411418423,-0.4279232011563364,-1.2624894877626776,0,0
0,0,0,0,-0.7971524074394618,1,2,1,0,0,0,0,0,2,0,1,2,0.6958981113654179,-0.47736540952075207,0.8998037905321011,0,0
0,0,1,1,1.607062093178246,0,1,0,0,2,2,2,2,2,2,1,2,-0.1660573076959023,0.8623426426362828,-0.030207133429384372,0,0
1,0,0,0,-0.5934054158616899,1,2,1,0,0,2,0,2,0,1,1,1,0.8171365421775109,-0.2939458036461844,0.8708517985191869,0,0
0,0,1,0,-0.022913839443928746,1,0,2,1,1,1,1,1,1,1,0,3,-1.5179488512718458,-0.7509236548223567,-1.3533462049787206,0,0
1,0,0,1,-1.1231475939638966,1,0,0,0,0,0,2,0,0,0,1,0,-0.5430590035088497,-0.9082597489953417,-0.6588368791191407,0,0
0,0,1,1,-0.38965842428391806,1,0,1,0,0,2,0,0,0,0,1,1,0.34214762146163896,-0.26322571151576074,0.3802374229963373,0,0
1,0,0,0,-0.715653610808353,1,2,1,0,0,0,0,0,0,0,1,3,0.3653988273708076,-0.5146338474701072,0.3712046618737613,0,0
0,0,1,0,0.9958211184449305,1,2,1,2,0,0,0,2,2,0,1,2,1.1509574270162883,1.404251220625107,1.159769997064619,1,0
1,0,1,1,-0.14516203439059186,1,0,1,0,0,0,0,0,0,0,1,2,0.19101478305204342,-0.14372938747767536,0.21245303299721557,0,0
1,0,0,0,-0.5119066192305812,1,0,0,2,0,2,0,0,2,0,0,1,-0.019906870552556882,-0.396961391562798,0.2377583984968391,0,0
1,1,0,0,-1.2046463905950056,1,2,1,0,0,0,0,0,0,0,1,2,0.367059627792891,-0.9097540024036883,-0.04529084060455571,0,0
